id,MakeText,TypeName,TypeNameFull,ModelText,ModelTypeText,Properties,InteriorColorText,ConsumptionRatingText,Km,BodyColorText,TransmissionTypeText,Seats,DriveTypeText,City,Ccm,FirstRegMonth,FirstRegYear,FuelTypeText,ConsumptionTotalText,Co2EmissionText,Hp,Doors,BodyTypeText,ConditionTypeText
479.0,MERCEDES-BENZ,CL 600,MERCEDES-BENZ CL 600,CL 600,CL 600,"\"Ab MFK\"",null,null,36600,rot,Automat,4,Hinterradantrieb,Zuzwil,5987,1,1996,Benzin,16.9 l/100km,400 g/km,394,2,,Coupé
804.0,MERCEDES-BENZ,S 320,MERCEDES-BENZ S 320,S 320,S 320,"\"Ab MFK\"",grau,null,58000,schwarz mét.,Automat,5,Hinterradantrieb,Zuzwil,3199,8,1997,Benzin,13.4 l/100km,305 g/km,231,4,,Limousine
872.0,BMW,M6,BMW M6,M6,M6,"\"Ab MFK\"",schwarz,G,8500,silber mét.,Automatisiertes Schaltgetriebe,4,Hinterradantrieb,Zuzwil,4999,7,2005,Benzin,14.8 l/100km,357 g/km,507,2,,Coupé
975.0,FERRARI,F355 Berlinetta,FERRARI F355 Berlinetta,F355,F355 Berlinetta,"\"Ab MFK\"",beige,null,53600,silber mét.,Automatik-Getriebe,2,Hinterradantrieb,Zuzwil,3496,7,1999,Benzin,20.8 l/100km,null,380,2,,Coupé
978.0,PORSCHE,911 Turbo,PORSCHE 911 Turbo,911,911 Turbo,"\"Ab MFK\"",schwarz,null,127850,silber mét.,Schaltgetriebe manuell,4,Allrad,Zuzwil,3600,4,1995,Benzin,15.7 l/100km,376 g/km,408,2,,Coupé
276.0,RENAULT,1600 SX,RENAULT Alpine A110 1600 SX,Alpine A110,Alpine A110 1600 SX,"\"Ab MFK\"",null,null,41400,grau mét.,Schaltgetriebe,2,null,Zuzwil,1635,6,1977,Benzin,null,null,120,2,,Coupé
398.0,MERCEDES-BENZ,SL 500,MERCEDES-BENZ SL 500,SL 500,SL 500,"\"Ab MFK\"",schwarz,G,16300,grün mét.,Automat,0,Hinterradantrieb,Zuzwil,4966,4,1999,Benzin,12.7 l/100km,300 g/km,306,2,,Cabriolet
542.0,MERCEDES-BENZ,CLS 63 AMG,MERCEDES-BENZ CLS 63 AMG,CLS 63 AMG,CLS 63 AMG,"\"Ab MFK\"",beige,G,69200,schwarz,Automatisiertes Schaltgetriebe,4,Hinterradantrieb,Zuzwil,5461,9,2011,Benzin,9.9 l/100km,231 g/km,525,4,,Limousine
718.0,FERRARI,456 GTA,FERRARI 456 GTA,456,456 GTA,"\"Ab MFK\"",rot,null,52800,schwarz mét.,Automat,4,Hinterradantrieb,Zuzwil,5474,12,1996,Benzin,null,null,442,2,,Coupé
303.0,MERCEDES-BENZ,SL 500 Special Edition,MERCEDES-BENZ SL 500 Special Edition,SL 500,SL 500 Special Edition,"\"Ab MFK\"",schwarz,null,55200,grau mét.,Automat,2,Hinterradantrieb,Zuzwil,4971,4,1996,Benzin,null,null,320,2,,Cabriolet
539.0,ROLLS-ROYCE,II Coupé,ROLLS-ROYCE CORNICHE II Coupé,CORNICHE,CORNICHE II Coupé,null,braun,null,32000,schwarz,null,4,null,Basel,0,7,1980,Benzin,null,null,0,0,,Coupé
626.0,MERCEDES-BENZ,S 63 AMG L,MERCEDES-BENZ S 63 AMG L,S 63 AMG,S 63 AMG L,"\"Ab MFK\"",grau,G,45600,schwarz mét.,Automat sequentiell,5,Hinterradantrieb,Zuzwil,6209,8,2008,Benzin,14.9 l/100km,355 g/km,525,4,,Limousine
421.0,PORSCHE,Turbo,PORSCHE 911 Turbo,911,911 Turbo,"\"Ab MFK\", \"Tuning\"",schwarz,null,34000,grün mét.,Schaltgetriebe,2,Allrad,Zuzwil,3600,2,2007,Benzin,null,null,800,2,,Coupé
434.0,BMW,M5,BMW M5,M5,M5,"\"Ab MFK\"",schwarz,G,33600,grün mét.,Automatisiertes Schaltgetriebe,5,Hinterradantrieb,Zuzwil,4999,8,2005,Benzin,14.8 l/100km,357 g/km,503,4,,Limousine
887.0,BMW,M5,BMW M5,M5,M5,null,null,G,68500,silber mét.,Schaltgetriebe manuell,5,Hinterradantrieb,Zuzwil,4941,1,1999,Benzin,13.9 l/100km,336 g/km,400,4,,Limousine
913.0,ROLLS-ROYCE,Corniche,ROLLS-ROYCE Corniche,CORNICHE,Corniche,"\"Ab MFK\"",beige,G,42000,silber mét.,Automat,4,Hinterradantrieb,Zuzwil,6761,6,2002,Benzin,17.8 l/100km,456 g/km,329,2,,Cabriolet
243.0,BUGATTI,110 GT/SS,BUGATTI EB 110 GT/SS,EB,EB 110 GT/SS,null,null,null,4000,grau,Schaltgetriebe,2,Allrad,Zuzwil,3500,8,1998,Benzin,null,null,611,2,,Coupé
388.0,PORSCHE,911 Turbo S Cabrio SPEED ART 580PS,PORSCHE 911 Turbo S Cabrio SPEED ART 580PS,911,911 Turbo S Cabrio SPEED ART 580PS,"\"Ab MFK\", \"Tuning\"",braun,G,16000,grün mét.,Automatisiertes Schaltgetriebe,2,Allrad,Zuzwil,3800,4,2011,Benzin,11.5 l/100km,270 g/km,580,2,,Cabriolet
829.0,MASERATI,GranTurismo,MASERATI GranTurismo,GRANTURISMO,GranTurismo,"\"Ab MFK\", \"Direkt-/Parallelimport\"",braun,G,8700,schwarz mét.,Automat sequentiell,4,Hinterradantrieb,Zuzwil,4244,12,2009,Benzin,14.3 l/100km,330 g/km,405,2,,Coupé
153.0,VW,Eos 2.0 FSI T,VW Eos 2.0 FSI T,EOS,Eos 2.0 FSI T,"\"Ab MFK\"",rot,G,27000,blau mét.,Schaltgetriebe manuell,4,Vorderradantrieb,Zuzwil,1984,9,2007,Benzin,8.4 l/100km,202 g/km,200,2,,Cabriolet
359.0,LAND ROVER,3.5,LAND ROVER RANGE ROVER 3.5,RANGE ROVER,RANGE ROVER 3.5,null,grau,null,151300,grau mét.,Schaltgetriebe,5,Allrad,Zuzwil,3530,3,1989,Benzin,null,null,168,5,,SUV / Geländewagen
449.0,AUDI,RS6 Avant 5.0 V10 quattro 730PS,AUDI RS6 Avant 5.0 V10 quattro 730PS,RS6,RS6 Avant 5.0 V10 quattro 730PS,"\"Ab MFK\"",schwarz,G,112400,rot,Automat,5,Allrad,Zuzwil,4991,7,2008,Benzin,14.0 l/100km,333 g/km,580,5,,Kombi
62.0,PORSCHE,911 GT2,PORSCHE 911 GT2,911,911 GT2,"\"Ab MFK\", \"Tuning\"",schwarz,G,61300,blau,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,3600,12,2002,Benzin,12.9 l/100km,309 g/km,462,2,,Coupé
694.0,MERCEDES-BENZ,SL 500,MERCEDES-BENZ SL 500,SL 500,SL 500,"\"Ab MFK\"",grau,null,125600,schwarz mét.,Automat,2,Hinterradantrieb,Zuzwil,4971,7,1992,Benzin,null,null,320,2,,Cabriolet
965.0,BMW,M5,BMW M5,M5,M5,"\"Ab MFK\"",beige,G,19000,silber mét.,Automatisiertes Schaltgetriebe,5,Hinterradantrieb,Zuzwil,4395,3,2012,Benzin,9.9 l/100km,232 g/km,560,4,,Limousine
1122.0,AUDI,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,RS6,RS6 Avant 5.0 V10 quattro,"\"Ab MFK\"",schwarz,G,15000,weiss,Automat sequentiell,5,Allrad,Zuzwil,4991,1,2010,Benzin,14.0 l/100km,333 g/km,700,5,,Kombi
292.0,PORSCHE,911 Turbo,PORSCHE 911 Turbo,911,911 Turbo,"\"Ab MFK\"",blau,G,69200,grau mét.,Automatik-Getriebe,4,Allrad,Zuzwil,3600,7,2000,Benzin,13.9 l/100km,339 g/km,420,2,,Coupé
855.0,MERCEDES-BENZ,SL 500,MERCEDES-BENZ SL 500,SL 500,SL 500,"\"Ab MFK\"",braun,null,111500,silber,Automat,5,Hinterradantrieb,Zuzwil,4971,3,1994,Benzin,null,null,320,2,,Cabriolet
991.0,MERCEDES-BENZ,SL 55 AMG,MERCEDES-BENZ SL 55 AMG,SL 55 AMG,SL 55 AMG,"\"Ab MFK\"",anthrazit,G,48200,silber mét.,Automat,2,Hinterradantrieb,Zuzwil,5439,3,2002,Benzin,14.2 l/100km,340 g/km,476,2,,Cabriolet
1004.0,LAMBORGHINI,Gallardo 5.0 V10 Coupé SE,LAMBORGHINI Gallardo 5.0 V10 Coupé SE,GALLARDO,Gallardo 5.0 V10 Coupé SE,"\"Ab MFK\"",schwarz,G,20000,silber mét.,Automatisiertes Schaltgetriebe,2,Allrad,Zuzwil,4961,1,2006,Benzin,17.0 l/100km,400 g/km,520,2,,Coupé
128.0,MERCEDES-BENZ,E 63 AMG S 4Matic,MERCEDES-BENZ E 63 AMG S 4Matic,E 63 AMG,E 63 AMG S 4Matic,"\"Ab MFK\"",schwarz,G,23900,blau mét.,Automatisiertes Schaltgetriebe,5,Allrad,Zuzwil,5461,7,2013,Benzin,10.3 l/100km,242 g/km,585,4,,Limousine
287.0,AUDI,RS6 Avant quattro,AUDI RS6 Avant quattro,RS6,RS6 Avant quattro,"\"Ab MFK\", \"Tuning\"",schwarz,G,32900,grau mét.,Automat sequentiell,5,Allrad,Zuzwil,4172,4,2003,Benzin,14.6 l/100km,350 g/km,450,5,,Kombi
345.0,FORD,Cortina Lotus,FORD CORTINA Cortina Lotus,CORTINA,CORTINA Cortina Lotus,null,schwarz,null,69377,grau mét.,Schaltgetriebe,5,Hinterradantrieb,Zuzwil,1558,4,1966,null,null,null,110,2,,Limousine
615.0,LAMBORGHINI,Diablo 5.7,LAMBORGHINI Diablo 5.7,DIABLO,Diablo 5.7,"\"Ab MFK\"",schwarz,null,20600,schwarz mét.,Schaltgetriebe manuell,2,Hinterradantrieb,Zuzwil,5707,12,2000,Benzin,null,null,492,2,,Coupé
633.0,BMW,M6,BMW M6,M6,M6,"\"Ab MFK\"",schwarz,G,58300,schwarz mét.,Automatisiertes Schaltgetriebe,4,Hinterradantrieb,Zuzwil,4999,4,2005,Benzin,14.8 l/100km,357 g/km,507,2,,Coupé
1145.0,MERCEDES-BENZ,SL 500,MERCEDES-BENZ SL 500,SL 500,SL 500,"\"Ab MFK\"",anthrazit,G,15600,weiss mét.,Automat,2,Hinterradantrieb,Zuzwil,4966,11,2001,Benzin,12.7 l/100km,304 g/km,306,2,,Cabriolet
242.0,MERCEDES-BENZ,S 500 L 4Matic,MERCEDES-BENZ S 500 L 4Matic,S 500,S 500 L 4Matic,"\"Ab MFK\"",beige,G,54500,grau,Automat,5,Allrad,Zuzwil,4966,12,2002,Benzin,12.9 l/100km,311 g/km,306,4,,Limousine
311.0,MERCEDES-BENZ,S 500 L,MERCEDES-BENZ S 500 L,S 500,S 500 L,"\"Ab MFK\"",grau,G,32700,grau mét.,Automat,5,Hinterradantrieb,Zuzwil,4966,5,1999,Benzin,13.4 l/100km,320 g/km,306,4,,Limousine
607.0,MERCEDES-BENZ,SLK 230 Kompressor,MERCEDES-BENZ SLK 230 Kompressor,SLK 230,SLK 230 Kompressor,"\"Ab MFK\"",schwarz,null,38700,schwarz mét.,Automatik-Getriebe,2,Hinterradantrieb,Zuzwil,2295,5,2002,Benzin,9.7 l/100km,233 g/km,197,2,,Cabriolet
713.0,BMW-ALPINA,B3 3.2 Coupé S.Tronic,BMW-ALPINA B3 3.2 Coupé S.Tronic,3 SERIES,B3 3.2 Coupé S.Tronic,"\"Ab MFK\"",schwarz,null,99400,schwarz mét.,Automat,4,Hinterradantrieb,Zuzwil,3152,2,1997,Benzin,11.6 l/100km,275 g/km,265,2,,Coupé
788.0,MERCEDES-BENZ,G 55 AMG,MERCEDES-BENZ G 55 AMG,G 55 AMG,G 55 AMG,"\"Ab MFK\"",schwarz,G,49600,schwarz mét.,Automat sequentiell,5,Allrad,Zuzwil,5439,1,2008,Benzin,15.9 l/100km,378 g/km,500,5,,SUV / Geländewagen
818.0,FERRARI,612,FERRARI 612,612,612,"\"Ab MFK\"",schwarz,G,113800,schwarz mét.,Automatisiertes Schaltgetriebe,4,Hinterradantrieb,Zuzwil,5748,7,2004,Benzin,20.7 l/100km,475 g/km,540,2,,Coupé
87.0,CITROEN,C5 3.0 V6 Exclusive,CITROEN C5 3.0 V6 Exclusive,C5,C5 3.0 V6 Exclusive,"\"Ab MFK\"",schwarz,G,83800,blau mét.,Schaltgetriebe manuell,5,Vorderradantrieb,Zuzwil,2946,6,2001,Benzin,9.6 l/100km,226 g/km,208,5,,Limousine
915.0,MERCEDES-BENZ,SL 500,MERCEDES-BENZ SL 500,SL 500,SL 500,"\"Ab MFK\"",beige,null,29800,silber mét.,Automat,2,Hinterradantrieb,Zuzwil,4973,10,1996,Benzin,14.3 l/100km,328 g/km,320,2,,Cabriolet
952.0,BMW,X5 4.4i,BMW X5 4.4i,X5,X5 4.4i,"\"Ab MFK\"",schwarz,G,14700,silber mét.,Automat sequentiell,5,Allrad,Zuzwil,4398,8,2005,Benzin,13.1 l/100km,317 g/km,320,5,,SUV / Geländewagen
1108.0,AUTOBIANCHI,Abarth Serie II,AUTOBIANCHI A112 Abarth Serie II,A112,A112 Abarth Serie II,null,mehrfarbig,null,9999,weiss,Schaltgetriebe,2,Vorderradantrieb,Zuzwil,981,6,1974,Benzin,null,null,57,3,,Kleinwagen
123.0,BMW-ALPINA,B7 TURBO,BMW-ALPINA 5 SERIES B7 TURBO,5 SERIES,5 SERIES B7 TURBO,"\"Ab MFK\"",schwarz,null,199300,blau mét.,null,0,null,Zuzwil,3428,5,1986,Benzin,null,null,300,4,,Limousine
356.0,PORSCHE,911 GT2,PORSCHE 911 GT2,911,911 GT2,"\"Ab MFK\"",schwarz,G,44600,grau mét.,Schaltgetriebe manuell,2,Hinterradantrieb,Zuzwil,3600,5,2009,Benzin,12.5 l/100km,298 g/km,530,2,,Coupé
783.0,AUDI,A4 Avant 3.0 V6,AUDI A4 Avant 3.0 V6,A4,A4 Avant 3.0 V6,"\"Ab MFK\"",schwarz,null,101900,schwarz mét.,Automatik-Getriebe,5,Vorderradantrieb,Zuzwil,2976,8,2002,Benzin,9.7 l/100km,233 g/km,220,5,,Kombi
954.0,AUDI,RS6 Avant quattro,AUDI RS6 Avant quattro,RS6,RS6 Avant quattro,"\"Ab MFK\"",schwarz,G,46900,silber mét.,Automat sequentiell,5,Allrad,Zuzwil,4172,10,2002,Benzin,14.6 l/100km,null,450,5,,Kombi
215.0,MORGAN,4/4 1.8,MORGAN 4/4 1.8,4/4,4/4 1.8,"\"Ab MFK\", \"Direkt-/Parallelimport\"",bordeaux,G,7100,gelb,Schaltgetriebe manuell,2,Hinterradantrieb,Zuzwil,1796,6,2006,Benzin,7.7 l/100km,null,126,2,,Cabriolet
640.0,BENTLEY,Continental GTC 6.0,BENTLEY Continental GTC 6.0,CONTINENTAL,Continental GTC 6.0,"\"Ab MFK\"",mehrfarbig,G,50900,schwarz mét.,Automat,4,Allrad,Zuzwil,5998,7,2007,Benzin,17.1 l/100km,410 g/km,560,2,,Cabriolet
766.0,LAND ROVER,Range Rover 4.6 HSE,LAND ROVER Range Rover 4.6 HSE,RANGE ROVER,Range Rover 4.6 HSE,"\"Ab MFK\"",grau,null,70400,schwarz mét.,Automat,5,Allrad,Zuzwil,4554,11,1995,Benzin,16.2 l/100km,414 g/km,226,5,,SUV / Geländewagen
814.0,LAMBORGHINI,Huracan LP610-4 Coupé,LAMBORGHINI Huracan LP610-4 Coupé,HURACAN,Huracan LP610-4 Coupé,"\"Ab MFK\"",schwarz,G,2100,schwarz mét.,Automatisiertes Schaltgetriebe,2,Allrad,Zuzwil,5204,1,2016,Benzin,12.0 l/100km,280 g/km,610,2,,Coupé
828.0,BMW,323 i E21,BMW 323 i E21,,323 i E21,null,blau,null,157400,schwarz mét.,Schaltgetriebe,5,Hinterradantrieb,Zuzwil,2315,5,1979,Benzin,null,null,143,2,,Coupé
3.0,AUDI,RS6 Avant quattro,AUDI RS6 Avant quattro,RS6,RS6 Avant quattro,"\"Ab MFK\"",beige,G,38500,anthrazit,Automat sequentiell,5,Allrad,Zuzwil,4172,10,2002,Benzin,14.6 l/100km,350 g/km,450,5,,Kombi
392.0,LAMBORGHINI,Diablo SE 30,LAMBORGHINI Diablo SE 30,DIABLO,Diablo SE 30,"\"Ab MFK\"",schwarz,null,64800,grün mét.,Schaltgetriebe manuell,2,Hinterradantrieb,Porrentruy,5704,9,1995,Benzin,null,null,520,2,,Coupé
637.0,MERCEDES-BENZ,CLS 500,MERCEDES-BENZ CLS 500,CLS 500,CLS 500,"\"Ab MFK\"",schwarz,G,66100,schwarz mét.,Automat sequentiell,4,Hinterradantrieb,Zuzwil,4966,3,2005,Benzin,12.1 l/100km,290 g/km,306,4,,Limousine
777.0,BMW,M5,BMW M5,M5,M5,"\"Ab MFK\"",braun,G,4600,schwarz mét.,Automatisiertes Schaltgetriebe,5,Hinterradantrieb,Zuzwil,4395,3,2013,Benzin,9.9 l/100km,232 g/km,560,4,,Limousine
803.0,PORSCHE,Turbo ll 3.6,PORSCHE 911 Turbo ll 3.6,911,911 Turbo ll 3.6,"\"Ab MFK\"",schwarz,null,128200,schwarz mét.,Schaltgetriebe,2,Hinterradantrieb,Zuzwil,3598,10,1993,Benzin,null,null,445,2,,Coupé
107.0,BENTLEY,Arnage Red Label,BENTLEY Arnage Red Label,ARNAGE,Arnage Red Label,"\"Ab MFK\"",grau,G,19300,blau mét.,Automat,5,Hinterradantrieb,Zuzwil,6761,5,2000,Benzin,19.2 l/100km,456 g/km,405,4,,Limousine
380.0,McLAREN,MP4-12C Spider 3.8 V8,McLAREN MP4-12C Spider 3.8 V8,12C,MP4-12C Spider 3.8 V8,"\"Ab MFK\"",schwarz,G,16000,grün,Automatisiertes Schaltgetriebe,2,Hinterradantrieb,Zuzwil,3798,5,2013,Benzin,11.7 l/100km,275 g/km,626,2,,Cabriolet
863.0,MERCEDES-BENZ,SL 65 AMG,MERCEDES-BENZ SL 65 AMG,SL 65 AMG,SL 65 AMG,"\"Ab MFK\", \"Direkt-/Parallelimport\"",rot,G,24000,silber mét.,Automat sequentiell,2,Hinterradantrieb,Zuzwil,5981,7,2008,Benzin,14.0 l/100km,362 g/km,612,2,,Cabriolet
1144.0,PORSCHE,911 Carrera S Cabrio,PORSCHE 911 Carrera S Cabrio,911,911 Carrera S Cabrio,"\"Ab MFK\"",rot,null,29800,weiss mét.,Automatik-Getriebe,2,Hinterradantrieb,Zuzwil,3824,8,2006,Benzin,11.6 l/100km,280 g/km,355,2,,Cabriolet
929.0,LAND ROVER,Discovery 3.9,LAND ROVER Discovery 3.9,DISCOVERY,Discovery 3.9,"\"Ab MFK\"",anthrazit,null,55800,silber mét.,Automatik-Getriebe,5,Allrad,Zuzwil,3950,7,1998,Benzin,16.4 l/100km,null,185,3,,SUV / Geländewagen
94.0,MASERATI,Coupé GT,MASERATI Coupé GT,COUPÉ GT,Coupé GT,"\"Ab MFK\", \"Direkt-/Parallelimport\"",schwarz,G,53000,blau mét.,Automatisiertes Schaltgetriebe,4,Hinterradantrieb,Zuzwil,4244,6,2002,Benzin,17.5 l/100km,400 g/km,390,2,,Coupé
1011.0,AUDI,RS6 Avant quattro,AUDI RS6 Avant quattro,RS6,RS6 Avant quattro,"\"Ab MFK\"",schwarz,G,47400,silber mét.,Automat sequentiell,5,Allrad,Zuzwil,4172,12,2002,Benzin,14.6 l/100km,350 g/km,450,5,,Kombi
1105.0,MERCEDES-BENZ,ML 500 4Matic,MERCEDES-BENZ ML 500 4Matic,ML 500,ML 500 4Matic,"\"Ab MFK\"",schwarz,G,37500,weiss,Automat sequentiell,5,Allrad,Zuzwil,4966,12,2005,Benzin,13.4 l/100km,319 g/km,306,5,,SUV / Geländewagen
117.0,MERCEDES-BENZ,E 320 Avantgarde,MERCEDES-BENZ E 320 Avantgarde,E 320,E 320 Avantgarde,"\"Ab MFK\"",grau,G,83000,blau mét.,Automat,5,Hinterradantrieb,Zuzwil,3199,5,2001,Benzin,10.8 l/100km,259 g/km,224,5,,Kombi
43.0,MERCEDES-BENZ,SL 500,MERCEDES-BENZ SL 500,SL 500,SL 500,"\"Ab MFK\"",blau,null,34000,beige mét.,Automat,0,Hinterradantrieb,Zuzwil,4971,6,1996,Benzin,null,null,320,2,,Cabriolet
822.0,TOYOTA,BJ 40 LT,TOYOTA LAND CRUISER BJ 40 LT,LAND CRUISER,LAND CRUISER BJ 40 LT,null,mehrfarbig,null,240500,schwarz mét.,Schaltgetriebe,6,Allrad,Zuzwil,2977,7,1979,Diesel,null,null,0,3,,SUV / Geländewagen
92.0,RENAULT,Clio 2.0 16V Sport,RENAULT Clio 2.0 16V Sport,CLIO,Clio 2.0 16V Sport,null,schwarz,G,147900,blau mét.,Schaltgetriebe manuell,5,Vorderradantrieb,Zuzwil,1998,2,2008,Benzin,8.9 l/100km,208 g/km,197,3,,Kleinwagen
517.0,LAMBORGHINI,Gallardo LP570-4 Coupé SL,LAMBORGHINI Gallardo LP570-4 Coupé SL,GALLARDO,Gallardo LP570-4 Coupé SL,"\"Ab MFK\"",schwarz,G,19300,schwarz,Automatisiertes Schaltgetriebe,2,Allrad,Zuzwil,5204,1,2011,Benzin,13.7 l/100km,325 g/km,570,2,,Coupé
802.0,MERCEDES-BENZ,CLK 63 AMG Black Series,MERCEDES-BENZ CLK 63 AMG Black Series,CLK 63 AMG,CLK 63 AMG Black Series,"\"Ab MFK\"",schwarz,G,45000,schwarz mét.,Automat sequentiell,2,Hinterradantrieb,Zuzwil,6209,6,2008,Benzin,15.3 l/100km,369 g/km,507,2,,Coupé
955.0,MERCEDES-BENZ,E 320 CDI Avantgarde,MERCEDES-BENZ E 320 CDI Avantgarde,E 320,E 320 CDI Avantgarde,"\"Ab MFK\"",schwarz,G,100,silber mét.,Automat sequentiell,5,Hinterradantrieb,Zuzwil,2987,6,2007,Diesel,7.6 l/100km,202 g/km,224,4,,Limousine
968.0,BMW,X5 4.4i,BMW X5 4.4i,X5,X5 4.4i,"\"Ab MFK\"",schwarz,G,41900,silber mét.,Automat sequentiell,5,Allrad,Zuzwil,4398,11,2000,Benzin,13.9 l/100km,335 g/km,286,5,,SUV / Geländewagen
97.0,MASERATI,Spyder GT,MASERATI Spyder GT,SPYDER GT,Spyder GT,"\"Ab MFK\"",grau,null,49300,blau mét.,Automatik-Getriebe,2,Hinterradantrieb,Zuzwil,4244,3,2003,Benzin,17.5 l/100km,400 g/km,390,2,,Cabriolet
1046.0,BMW,750i,BMW 750i,750,750i,"\"Ab MFK\"",schwarz,null,69600,silber mét.,Automat sequentiell,5,Hinterradantrieb,Zuzwil,5379,3,1997,Benzin,14.2 l/100km,327 g/km,327,4,,Limousine
1059.0,MERCEDES-BENZ,ML 350 Inspiration,MERCEDES-BENZ ML 350 Inspiration,ML 350,ML 350 Inspiration,"\"Ab MFK\"",schwarz,G,126300,silber mét.,Automat,5,Allrad,Zuzwil,3724,10,2003,Benzin,12.7 l/100km,305 g/km,235,5,,SUV / Geländewagen
1140.0,McLAREN,MP4-12C Cabriolet 3.8 V8,McLAREN MP4-12C Cabriolet 3.8 V8,12C,MP4-12C Cabriolet 3.8 V8,"\"Ab MFK\"",schwarz,G,12000,weiss mét.,Automatisiertes Schaltgetriebe,2,Hinterradantrieb,Zuzwil,3798,3,2013,Benzin,12.3 l/100km,279 g/km,625,2,,Cabriolet
124.0,FERRARI,F360 Modena Berlinetta,FERRARI F360 Modena Berlinetta,F360,F360 Modena Berlinetta,"\"Ab MFK\"",bordeaux,G,42500,blau mét.,Automatisiertes Schaltgetriebe,2,Hinterradantrieb,Porrentruy,3586,11,2003,Benzin,19.3 l/100km,440 g/km,400,2,,Coupé
129.0,LAMBORGHINI,Murciélago LP640-4 Cpé,LAMBORGHINI Murciélago LP640-4 Cpé,MURCIÉLAGO,Murciélago LP640-4 Cpé,"\"Ab MFK\", \"Direkt-/Parallelimport\"",mehrfarbig,G,38000,blau mét.,Automatisiertes Schaltgetriebe,2,Allrad,Zuzwil,6496,7,2007,Benzin,21.3 l/100km,495 g/km,641,2,,Coupé
418.0,AUDI,A6 2.8 Ambiente,AUDI A6 2.8 Ambiente,A6,A6 2.8 Ambiente,null,beige,null,94000,grün mét.,Automatik-Getriebe,5,Vorderradantrieb,Zuzwil,2771,2,1998,Benzin,10.0 l/100km,240 g/km,193,4,,Limousine
567.0,BMW,X5 4.4i,BMW X5 4.4i,X5,X5 4.4i,"\"Ab MFK\"",grau,G,3600,schwarz,Automat sequentiell,5,Allrad,Zuzwil,4398,12,2000,Benzin,13.9 l/100km,335 g/km,286,5,,SUV / Geländewagen
253.0,JAGUAR,XK8 Convertible,JAGUAR XK8 Convertible,XK,XK8 Convertible,"\"Ab MFK\"",beige,G,99800,grau,Automat,4,Hinterradantrieb,Zuzwil,3996,7,1998,Benzin,12.1 l/100km,310 g/km,284,2,,Cabriolet
474.0,VW,Phaeton 3.0 TDi V6 4M,VW Phaeton 3.0 TDi V6 4M,PHAETON,Phaeton 3.0 TDi V6 4M,"\"Ab MFK\"",schwarz,G,84600,rot,Automat,5,Allrad,Zuzwil,2967,7,2008,Diesel,9.1 l/100km,240 g/km,240,4,,Limousine
624.0,MERCEDES-BENZ,CLS 500,MERCEDES-BENZ CLS 500,CLS 500,CLS 500,"\"Ab MFK\"",schwarz,G,21300,schwarz mét.,Automat sequentiell,4,Hinterradantrieb,Zuzwil,4966,1,2005,Benzin,12.1 l/100km,290 g/km,306,4,,Limousine
881.0,RENAULT,Alpine,RENAULT R5 Alpine,R5,R5 Alpine,null,mehrfarbig,null,147800,silber mét.,Schaltgetriebe,5,Vorderradantrieb,Zuzwil,1397,7,1981,Benzin,null,null,93,3,,Kleinwagen
901.0,CITROEN,2CV6 Charleston,CITROEN 2CV6 Charleston,2CV,2CV6 Charleston,"\"Ab MFK\"",grau,null,80500,silber mét.,Schaltgetriebe manuell,4,Vorderradantrieb,Zuzwil,602,7,1986,Benzin,null,null,29,4,,Kleinwagen
266.0,AUDI,RS6 Avant 5.0 V10 quattro MTM,AUDI RS6 Avant 5.0 V10 quattro MTM,RS6,RS6 Avant 5.0 V10 quattro MTM,"\"Ab MFK\"",schwarz,G,24600,grau,Automat,5,Allrad,Zuzwil,4991,9,2008,Benzin,14.0 l/100km,333 g/km,580,5,,Kombi
351.0,PORSCHE,911 Carrera 4,PORSCHE 911 Carrera 4,911,911 Carrera 4,"\"Ab MFK\"",schwarz,null,47700,grau mét.,Schaltgetriebe manuell,4,Allrad,Zuzwil,3387,11,1999,Benzin,12.0 l/100km,295 g/km,300,2,,Coupé
36.0,RENAULT,Alpine A310 V6,RENAULT Alpine A310 V6,ALPINE,Alpine A310 V6,"\"Ab MFK\"",braun,null,153600,anthrazit mét.,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,2664,5,1981,Benzin,null,null,150,2,,Coupé
486.0,MERCEDES-BENZ,SL 500,MERCEDES-BENZ SL 500,SL 500,SL 500,"\"Ab MFK\"",grau,null,117900,rot,Automat,2,Hinterradantrieb,Zuzwil,4971,4,1993,Benzin,null,null,320,2,,Cabriolet
550.0,MERCEDES-BENZ,SL 500,MERCEDES-BENZ SL 500,SL 500,SL 500,"\"Ab MFK\"",schwarz,null,129700,schwarz,Automat,0,Hinterradantrieb,Zuzwil,4971,2,1992,Benzin,null,null,320,2,,Cabriolet
80.0,LANCIA,Integrale EVO,LANCIA DELTA Integrale EVO,DELTA,DELTA Integrale EVO,"\"Ab MFK\"",beige,null,68000,blau,Schaltgetriebe,5,Allrad,Zuzwil,1994,2,1995,Benzin,null,null,212,5,,Limousine
