id,TypeName,TypeNameFull,ModelText,ModelTypeText,Properties,InteriorColorText,ConsumptionRatingText,Km,TransmissionTypeText,Seats,DriveTypeText,City,Ccm,FirstRegMonth,FirstRegYear,FuelTypeText,Co2EmissionText,Hp,Doors,BodyTypeText,ConditionTypeText,color,transmissionType,make,extracted-value-ConsumptionTotalText,extracted-unit-ConsumptionTotalText
176.0,F360 Modena Berlinetta,FERRARI F360 Modena Berlinetta,F360,F360 Modena Berlinetta,"\"Ab MFK\"",braun,null,8000,Automatik-Getriebe,2,Hinterradantrieb,Zuzwil,3586,3,2005,Benzin,440 g/km,400,2,,Coupé,blue met.,null,Ferrari,19.3,l/100km
634.0,Celica 2800 i Supra,TOYOTA Celica 2800 i Supra,CELICA,Celica 2800 i Supra,"\"Ab MFK\"",schwarz,null,54100,Schaltgetriebe manuell,5,Hinterradantrieb,Zuzwil,2759,3,1983,Benzin,null,170,3,,Coupé,black met.,manual,Toyota,null,
65.0,CL 600,MERCEDES-BENZ CL 600,CL 600,CL 600,"\"Ab MFK\"",schwarz,G,29500,Automat,4,Hinterradantrieb,Zuzwil,5513,12,2003,Benzin,353 g/km,500,2,,Coupé,blue,automatic,Mercedes-benz,14.7,l/100km
729.0,Grand Cherokee 4.0 Ltd.,JEEP Grand Cherokee 4.0 Ltd.,Grand Cherokee,Grand Cherokee 4.0 Ltd.,"\"Ab MFK\"",beige,null,126200,Automat,5,Allrad,Zuzwil,3960,12,1996,Benzin,null,177,5,,SUV / Geländewagen,black met.,automatic,Jeep,14.9,l/100km
852.0,911 GT3,PORSCHE 911 GT3,911,911 GT3,"\"Ab MFK\"",null,null,47900,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,3600,10,1999,Benzin,null,360,2,,Coupé,silver,manual,Porsche,12.9,l/100km
876.0,S 65 L AMG 650PS,MERCEDES-BENZ S 65 L AMG 650PS,S 65 AMG,S 65 L AMG 650PS,"\"Ab MFK\"",beige,G,61000,Automat,5,Hinterradantrieb,Zuzwil,5981,8,2004,Benzin,357 g/km,612,4,,Limousine,silver met.,automatic,Mercedes-benz,14.9,l/100km
990.0,Aventador LP700-4 Rds,LAMBORGHINI Aventador LP700-4 Rds,AVENTADOR,Aventador LP700-4 Rds,"\"Ab MFK\"",schwarz,G,150,Automatisiertes Schaltgetriebe,2,Allrad,Sursee,6498,1,2014,Benzin,370 g/km,700,2,,Cabriolet,silver met.,automatic,Lamborghini,16.0,l/100km
1113.0,CL 600,MERCEDES-BENZ CL 600,CL 600,CL 600,"\"Ab MFK\", \"Tuning\"",beige,G,12200,Automat,4,Hinterradantrieb,Zuzwil,5513,9,2003,Benzin,353 g/km,500,2,,Coupé,white,automatic,Mercedes-benz,14.7,l/100km
118.0,CLK DTM AMG,MERCEDES-BENZ CLK DTM AMG,,CLK DTM AMG,"\"Ab MFK\"",schwarz,null,32500,Automatik-Getriebe,4,Hinterradantrieb,Zuzwil,5439,2,2008,Benzin,null,582,2,,Cabriolet,blue met.,null,Mercedes-benz,null,
38.0,Cayenne Turbo,PORSCHE Cayenne Turbo,CAYENNE,Cayenne Turbo,"\"Ab MFK\"",schwarz,G,36700,Automat sequentiell,5,Allrad,Zuzwil,4806,3,2007,Benzin,358 g/km,540,5,,SUV / Geländewagen,anthrazit met.,null,Porsche,14.9,l/100km
498.0,M3,BMW M3,M3,M3,"\"Ab MFK\"",schwarz,G,127800,Schaltgetriebe manuell,5,Hinterradantrieb,Zuzwil,3246,9,2001,Benzin,323 g/km,343,2,,Coupé,red,manual,Bmw,13.4,l/100km
511.0,SL 55 AMG,MERCEDES-BENZ SL 55 AMG,SL 55 AMG,SL 55 AMG,"\"Ab MFK\"",schwarz,G,43300,Automat,2,Hinterradantrieb,Zuzwil,5439,7,2003,Benzin,340 g/km,500,2,,Cabriolet,black,automatic,Mercedes-benz,14.2,l/100km
622.0,500 SL,MERCEDES-BENZ 500 SL,SL-CLASS,500 SL,"\"Ab MFK\"",mehrfarbig,null,97000,Automat,2,Hinterradantrieb,Zuzwil,4971,5,1985,Benzin,null,223,2,,Cabriolet,black met.,automatic,Mercedes-benz,null,
745.0,Gallardo 5.0 V10 Coupé,LAMBORGHINI Gallardo 5.0 V10 Coupé,GALLARDO,Gallardo 5.0 V10 Coupé,"\"Ab MFK\"",null,G,36700,Automatisiertes Schaltgetriebe,2,Allrad,Zuzwil,4961,7,2004,Benzin,450 g/km,500,2,,Coupé,black met.,automatic,Lamborghini,19.5,l/100km
849.0,BLACK SERIES,MERCEDES-BENZ SL 65 AMG BLACK SERIES,SL 65 AMG,SL 65 AMG BLACK SERIES,"\"Ab MFK\"",schwarz,null,34000,Automatik-Getriebe,2,Hinterradantrieb,Zuzwil,5980,7,2009,Benzin,null,670,2,,Coupé,silver,null,Mercedes-benz,null,
933.0,Monte Carlo 137 AS,LANCIA Monte Carlo 137 AS,,Monte Carlo 137 AS,"\"Ab MFK\"",braun,null,57000,Schaltgetriebe,2,Vorderradantrieb,Zuzwil,1994,7,1978,Benzin,null,0,2,,Limousine,silver met.,manual,Lancia,null,
170.0,S 500,MERCEDES-BENZ S 500,S 500,S 500,"\"Ab MFK\"",schwarz,G,48000,Automat sequentiell,5,Hinterradantrieb,Zuzwil,5461,6,2006,Benzin,286 g/km,388,4,,Limousine,blue met.,null,Mercedes-benz,12.2,l/100km
355.0,530d GT,BMW 530d GT,530 Gran Turismo,530d GT,"\"Ab MFK\"",beige,E,67800,Automat sequentiell,5,Hinterradantrieb,Zuzwil,2993,1,2010,Diesel,173 g/km,245,5,,Limousine,gray met.,null,Bmw,6.5,l/100km
613.0,M5,BMW M5,M5,M5,null,schwarz,G,171000,Schaltgetriebe manuell,5,Hinterradantrieb,Zuzwil,4941,1,2000,Benzin,336 g/km,400,4,,Limousine,black met.,manual,Bmw,13.9,l/100km
653.0,Diablo 5.7 VT Roadster,LAMBORGHINI Diablo 5.7 VT Roadster,DIABLO,Diablo 5.7 VT Roadster,"\"Ab MFK\"",rot,null,13960,Schaltgetriebe manuell,2,Allrad,Porrentruy,5707,5,1998,Benzin,575 g/km,530,2,,Cabriolet,black met.,manual,Lamborghini,24.9,l/100km
66.0,RS6 Avant quattro,AUDI RS6 Avant quattro,RS6,RS6 Avant quattro,"\"Ab MFK\"",beige,G,88600,Automat sequentiell,5,Allrad,Zuzwil,4172,3,2003,Benzin,350 g/km,450,5,,Kombi,blue,null,Audi,14.6,l/100km
674.0,Range Rover Sport 5.0 V8 SC,LAND ROVER Range Rover Sport 5.0 V8 SC,RANGE ROVER SPORT,Range Rover Sport 5.0 V8 SC,"\"Ab MFK\"",braun,G,15000,Automat sequentiell,5,Allrad,Zuzwil,4999,9,2010,Benzin,348 g/km,506,5,,SUV / Geländewagen,black met.,null,Land rover,14.9,l/100km
697.0,SL 600,MERCEDES-BENZ SL 600,SL 600,SL 600,"\"Ab MFK\"",null,null,108100,Automat,0,Hinterradantrieb,Zuzwil,5984,9,1992,Benzin,null,394,2,,Cabriolet,black met.,automatic,Mercedes-benz,null,
90.0,SLK 350,MERCEDES-BENZ SLK 350,SLK 350,SLK 350,"\"Ab MFK\"",braun,null,3200,Automatik-Getriebe,2,Hinterradantrieb,Zuzwil,3498,5,2008,Benzin,255 g/km,272,2,,Cabriolet,blue met.,null,Mercedes-benz,10.6,l/100km
20.0,SL 55 AMG,MERCEDES-BENZ SL 55 AMG,SL 55 AMG,SL 55 AMG,"\"Ab MFK\"",schwarz,G,47000,Automat sequentiell,2,Hinterradantrieb,Zuzwil,5439,3,2006,Benzin,324 g/km,517,2,,Cabriolet,anthrazit met.,null,Mercedes-benz,13.5,l/100km
226.0,190 E 2.5-16 Evo II ABS,MERCEDES-BENZ 190 E 2.5-16 Evo II ABS,190,190 E 2.5-16 Evo II ABS,"\"Ab MFK\"",schwarz,null,89700,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,2461,7,1991,Benzin,null,235,4,,Limousine,yellow,manual,Mercedes-benz,null,
236.0,CTR,RUF CTR,,CTR,"\"Ab MFK\"",blau,null,46000,null,2,null,Zuzwil,3400,1,1990,Benzin,null,469,2,,Coupé,gold met.,null,Ruf,null,
1139.0,1000,MINI MINI 1000,MINI,1000,"\"Ab MFK\"",braun,null,44300,Schaltgetriebe manuell,4,Vorderradantrieb,Safenwil,998,7,1976,Benzin,null,40,2,,Limousine,white,manual,Mini,null,
414.0,SLK 320,MERCEDES-BENZ SLK 320,SLK 320,SLK 320,"\"Ab MFK\"",schwarz,G,43200,Schaltgetriebe manuell,2,Hinterradantrieb,Zuzwil,3199,5,2000,Benzin,267 g/km,218,2,,Cabriolet,green met.,manual,Mercedes-benz,11.1,l/100km
588.0,E 55 AMG Avantgarde,MERCEDES-BENZ E 55 AMG Avantgarde,E 55 AMG,E 55 AMG Avantgarde,"\"Ab MFK\"",schwarz,null,63400,Automat,5,Hinterradantrieb,Zuzwil,5439,2,1998,Benzin,301 g/km,354,4,,Limousine,black,automatic,Mercedes-benz,12.6,l/100km
628.0,Murano 3.5 V6,NISSAN Murano 3.5 V6,MURANO,Murano 3.5 V6,"\"Ab MFK\"",beige,G,54500,"Automat stufenlos, sequentiell",5,Allrad,Zuzwil,3498,10,2005,Benzin,295 g/km,235,5,,SUV / Geländewagen,black met.,null,Nissan,12.3,l/100km
647.0,Cayenne Turbo,PORSCHE Cayenne Turbo,CAYENNE,Cayenne Turbo,"\"Ab MFK\"",schwarz,G,69500,Automat,5,Allrad,Zuzwil,4511,11,2004,Benzin,378 g/km,450,5,,SUV / Geländewagen,black met.,automatic,Porsche,15.7,l/100km
926.0,6.0 AMG,MERCEDES-BENZ SL 500 6.0 AMG,SL 500,SL 500 6.0 AMG,"\"Ab MFK\"",blau,null,98000,Automatik-Getriebe,4,Hinterradantrieb,Zuzwil,5956,3,1991,Benzin,null,380,2,,Cabriolet,silver met.,null,Mercedes-benz,null,
928.0,RS6 Avant quattro,AUDI RS6 Avant quattro,RS6,RS6 Avant quattro,"\"Direkt-/Parallelimport\"",grau,G,34000,Automat,5,Allrad,Zuzwil,4172,3,2003,Benzin,350 g/km,450,5,,Kombi,silver met.,automatic,Audi,14.6,l/100km
162.0,E 420 Elégance,MERCEDES-BENZ E 420 Elégance,E 420,E 420 Elégance,"\"Ab MFK\"",beige,null,26800,Automat,5,Hinterradantrieb,Zuzwil,4196,6,1996,Benzin,326 g/km,279,4,,Limousine,blue met.,automatic,Mercedes-benz,14.3,l/100km
229.0,Cayenne Turbo S,PORSCHE Cayenne Turbo S,CAYENNE,Cayenne Turbo S,"\"Ab MFK\"",schwarz,G,91600,Automat,5,Allrad,Zuzwil,4511,9,2006,Benzin,378 g/km,521,5,,SUV / Geländewagen,yellow,automatic,Porsche,15.7,l/100km
507.0,X5 4.8is,BMW X5 4.8is,X5,X5 4.8is,"\"Ab MFK\"",schwarz,G,61900,Automat sequentiell,5,Allrad,Zuzwil,4799,8,2004,Benzin,324 g/km,360,5,,SUV / Geländewagen,red met,null,Bmw,13.5,l/100km
764.0,911 Carrera 4 S Cabrio,PORSCHE 911 Carrera 4 S Cabrio,911,911 Carrera 4 S Cabrio,"\"Ab MFK\"",schwarz,G,75600,Automat,4,Allrad,Zuzwil,3596,3,2004,Benzin,294 g/km,320,2,,Cabriolet,black met.,automatic,Porsche,12.1,l/100km
1088.0,CLK 55 AMG Avantgarde,MERCEDES-BENZ CLK 55 AMG Avantgarde,CLK 55 AMG,CLK 55 AMG Avantgarde,"\"Ab MFK\"",null,G,47500,Automat,4,Hinterradantrieb,Zuzwil,5439,11,2001,Benzin,304 g/km,347,2,,Coupé,white,automatic,Mercedes-benz,12.7,l/100km
132.0,SL 600,MERCEDES-BENZ SL 600,SL 600,SL 600,"\"Ab MFK\"",grau,G,49900,Automat,2,Hinterradantrieb,Zuzwil,5513,10,2003,Benzin,346 g/km,500,2,,Cabriolet,blue met.,automatic,Mercedes-benz,14.4,l/100km
737.0,CSA,FIAT SPIDER CSA,SPIDER,SPIDER CSA,null,schwarz,null,115100,Schaltgetriebe,2,Hinterradantrieb,Zuzwil,0,7,1978,Benzin,null,128,2,,Coupé,black met.,manual,Fiat,null,
772.0,Turbo,BMW 2002 Turbo,2002,2002 Turbo,"\"Ab MFK\"",schwarz,null,82600,Schaltgetriebe,4,Hinterradantrieb,Zuzwil,1990,7,1974,Benzin,null,170,2,,Limousine,black met.,manual,Bmw,null,
813.0,SL 500,MERCEDES-BENZ SL 500,SL 500,SL 500,"\"Ab MFK\"",grau,G,8000,Automat sequentiell,2,Hinterradantrieb,Zuzwil,4966,5,2006,Benzin,292 g/km,306,2,,Cabriolet,black met.,null,Mercedes-benz,12.1,l/100km
951.0,Panamera 4S 4.8,PORSCHE Panamera 4S 4.8,PANAMERA,Panamera 4S 4.8,"\"Ab MFK\"",schwarz,G,57600,Automatisiertes Schaltgetriebe,4,Allrad,Zuzwil,4806,11,2010,Benzin,254 g/km,400,5,,Limousine,silver met.,automatic,Porsche,10.8,l/100km
976.0,McLaren,MERCEDES-BENZ SLR McLaren,SLR,SLR McLaren,"\"Ab MFK\"",schwarz,null,29800,Automatik-Getriebe,2,Hinterradantrieb,Zuzwil,5439,10,2007,Benzin,null,626,2,,Cabriolet,silver met.,null,Mercedes-benz,null,
1066.0,A8 4.2 quattro,AUDI A8 4.2 quattro,A8,A8 4.2 quattro,"\"Ab MFK\"",beige,G,101800,Automat sequentiell,5,Allrad,Zuzwil,4172,10,1999,Benzin,314 g/km,310,4,,Limousine,silver met.,null,Audi,13.1,l/100km
15.0,Range Rover 3.6 d HSE,LAND ROVER Range Rover 3.6 d HSE,RANGE ROVER,Range Rover 3.6 d HSE,"\"Ab MFK\"",grau,G,99900,Automat,5,Allrad,Zuzwil,3628,2,2007,Diesel,299 g/km,272,5,,SUV / Geländewagen,anthrazit met.,automatic,Land rover,11.3,l/100km
211.0,Quattroporte 4.2 Sport GT,MASERATI Quattroporte 4.2 Sport GT,QUATTROPORTE,Quattroporte 4.2 Sport GT,"\"Ab MFK\"",schwarz,G,80000,Automatisiertes Schaltgetriebe,5,Hinterradantrieb,Zuzwil,4244,4,2008,Benzin,370 g/km,400,4,,Limousine,brown,automatic,Maserati,15.8,l/100km
283.0,Coupé GT,MASERATI Coupé GT,COUPÉ GT,Coupé GT,"\"Ab MFK\"",braun,G,114800,Automatisiertes Schaltgetriebe,4,Hinterradantrieb,Zuzwil,4244,6,2002,Benzin,400 g/km,390,2,,Coupé,gray met.,automatic,Maserati,17.5,l/100km
621.0,X5 4.4i,BMW X5 4.4i,X5,X5 4.4i,"\"Ab MFK\"",schwarz,G,79900,Automat sequentiell,5,Allrad,Zuzwil,4398,6,2001,Benzin,335 g/km,286,5,,SUV / Geländewagen,black met.,null,Bmw,13.9,l/100km
299.0,DBS Coupé,ASTON MARTIN DBS Coupé,DBS,DBS Coupé,"\"Ab MFK\"",schwarz,G,5000,Schaltgetriebe manuell,2,Hinterradantrieb,Zuzwil,5935,4,2012,Benzin,388 g/km,517,2,,Coupé,gray met.,manual,Aston martin,16.4,l/100km
45.0,S4 Avant quattro,AUDI S4 Avant quattro,S4,S4 Avant quattro,"\"Ab MFK\"",grau,null,185900,Schaltgetriebe manuell,5,Allrad,Zuzwil,2671,7,2000,Benzin,274 g/km,265,5,,Kombi,blue,manual,Audi,11.4,l/100km
589.0,Turbo,BMW 2002 Turbo,2002,2002 Turbo,"\"Ab MFK\"",schwarz,null,134000,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,1990,7,1974,Benzin,null,170,2,,Limousine,black,manual,Bmw,null,
185.0,924,PORSCHE 924,924,924,null,null,null,47000,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,1984,5,1985,Benzin,null,125,3,,Coupé,blue met.,manual,Porsche,null,
293.0,S 55 AMG,MERCEDES-BENZ S 55 AMG,S 55 AMG,S 55 AMG,"\"Ab MFK\"",schwarz,G,205500,Automat,5,Hinterradantrieb,Zuzwil,5439,7,2001,Benzin,310 g/km,360,4,,Limousine,gray met.,automatic,Mercedes-benz,13.0,l/100km
419.0,ML 63 AMG 4Matic,MERCEDES-BENZ ML 63 AMG 4Matic,ML 63 AMG,ML 63 AMG 4Matic,"\"Ab MFK\", \"Tuning\"",braun,G,16500,Automatisiertes Schaltgetriebe,5,Allrad,Zuzwil,5461,1,2012,Benzin,276 g/km,525,5,,SUV / Geländewagen,green met.,automatic,Mercedes-benz,11.8,l/100km
548.0,456M GTA,FERRARI 456M GTA,456,456M GTA,"\"Ab MFK\"",beige,G,18200,Automat,4,Hinterradantrieb,Zuzwil,5474,12,1999,Benzin,520 g/km,442,2,,Coupé,black,automatic,Ferrari,22.3,l/100km
710.0,911 Turbo,PORSCHE 911 Turbo,911,911 Turbo,"\"Ab MFK\"",schwarz,null,41700,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,3598,4,1994,Benzin,null,490,2,,Coupé,black met.,manual,Porsche,null,
870.0,Corolla 2.0 D4D L.Terra,TOYOTA Corolla 2.0 D4D L.Terra,COROLLA,Corolla 2.0 D4D L.Terra,"\"Ab MFK\"",grau,D,144000,Schaltgetriebe manuell,5,Vorderradantrieb,Zuzwil,1995,6,2004,Diesel,152 g/km,116,5,,Kombi,silver met.,manual,Toyota,5.7,l/100km
1068.0,Quattroporte 4.2,MASERATI Quattroporte 4.2,QUATTROPORTE,Quattroporte 4.2,"\"Ab MFK\"",braun,G,33500,Automatisiertes Schaltgetriebe,5,Hinterradantrieb,Zuzwil,4244,10,2005,Benzin,370 g/km,400,4,,Limousine,silver met.,automatic,Maserati,15.8,l/100km
1109.0,1300 Junior,ALFA ROMEO SPIDER 1300 Junior,SPIDER,SPIDER 1300 Junior,"\"Ab MFK\"",schwarz,null,106000,Schaltgetriebe,3,Hinterradantrieb,Zuzwil,1290,3,1970,Benzin,null,88,2,,Cabriolet,white,manual,Alfa romeo,null,
286.0,Punto 1.8 16V HGT,FIAT Punto 1.8 16V HGT,PUNTO,Punto 1.8 16V HGT,"\"Ab MFK\"",anthrazit,G,75200,Schaltgetriebe manuell,5,Vorderradantrieb,Zuzwil,1747,5,2004,Benzin,197 g/km,131,3,,Kleinwagen,gray met.,manual,Fiat,8.3,l/100km
496.0,B 200,DODGE B 200,,B 200,"\"Ab MFK\"",mehrfarbig,null,13800,Automat,7,Hinterradantrieb,Zuzwil,5893,7,1979,Benzin,null,0,0,,Kompaktvan / Minivan,red,automatic,Dodge,null,
67.0,Turbo,PORSCHE 924 Turbo,924,924 Turbo,"\"Ab MFK\"",mehrfarbig,null,114000,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,1984,9,1981,Benzin,null,170,2,,Coupé,blue,manual,Porsche,null,
708.0,CL 65 AMG,MERCEDES-BENZ CL 65 AMG,CL 65 AMG,CL 65 AMG,"\"Ab MFK\"",schwarz,G,48300,Automat sequentiell,4,Hinterradantrieb,Zuzwil,5981,2,2004,Benzin,357 g/km,612,2,,Coupé,black met.,null,Mercedes-benz,14.9,l/100km
819.0,328i A Cabrio,BMW 328i A Cabrio,328,328i A Cabrio,"\"Ab MFK\"",beige,null,49900,Automat,4,Hinterradantrieb,Zuzwil,2792,8,1995,Benzin,null,193,2,,Cabriolet,black met.,automatic,Bmw,10.4,l/100km
845.0,Touareg 5.0 TDI V10,VW Touareg 5.0 TDI V10,TOUAREG,Touareg 5.0 TDI V10,"\"Ab MFK\"",schwarz,G,117800,Automat,5,Allrad,Zuzwil,4921,11,2003,Diesel,332 g/km,313,5,,SUV / Geländewagen,silver,automatic,Vw,12.3,l/100km
927.0,S 65 AMG L,MERCEDES-BENZ S 65 AMG L,S 65 AMG,S 65 AMG L,"\"Ab MFK\"",beige,G,40300,Automat sequentiell,5,Hinterradantrieb,Zuzwil,5981,1,2007,Benzin,355 g/km,612,4,,Limousine,silver met.,null,Mercedes-benz,14.8,l/100km
209.0,A6 Avant 2.7 T q.Ambiente,AUDI A6 Avant 2.7 T q.Ambiente,A6,A6 Avant 2.7 T q.Ambiente,"\"Ab MFK\"",beige,null,171700,Automatik-Getriebe,5,Allrad,Zuzwil,2671,9,1999,Benzin,283 g/km,230,5,,Kombi,bordeaux met.,null,Audi,11.8,l/100km
444.0,E 350 Elégance 4Matic,MERCEDES-BENZ E 350 Elégance 4Matic,E 350,E 350 Elégance 4Matic,"\"Ab MFK\"",schwarz,G,140200,Automat,5,Allrad,Zuzwil,3498,4,2005,Benzin,261 g/km,272,5,,Kombi,red,automatic,Mercedes-benz,11.0,l/100km
465.0,F430,FERRARI F430,F430,F430,"\"Ab MFK\"",beige,G,45000,Automatik-Getriebe,2,Hinterradantrieb,Zuzwil,4308,3,2007,Benzin,420 g/km,486,2,,Coupé,red,null,Ferrari,18.3,l/100km
582.0,ML 500,MERCEDES-BENZ ML 500,ML 500,ML 500,"\"Ab MFK\"",grau,G,118000,Automat,5,Allrad,Zuzwil,4966,2,2002,Benzin,350 g/km,292,5,,SUV / Geländewagen,black,automatic,Mercedes-benz,14.6,l/100km
618.0,750i xDrive,BMW 750i xDrive,750,750i xDrive,"\"Ab MFK\"",mehrfarbig,G,45000,Automat,5,Allrad,Zuzwil,4395,10,2009,Benzin,278 g/km,408,4,,Limousine,black met.,automatic,Bmw,11.9,l/100km
646.0,SL 500,MERCEDES-BENZ SL 500,SL 500,SL 500,"\"Ab MFK\"",bordeaux,null,23800,Automat,0,Hinterradantrieb,Zuzwil,4971,7,1990,Benzin,null,320,2,,Cabriolet,black met.,automatic,Mercedes-benz,null,
762.0,E 240 Elégance,MERCEDES-BENZ E 240 Elégance,E 240,E 240 Elégance,"\"Ab MFK\"",schwarz,G,89200,Automat,5,Hinterradantrieb,Zuzwil,2597,4,2003,Benzin,250 g/km,177,4,,Limousine,black met.,automatic,Mercedes-benz,10.4,l/100km
1049.0,X5 4.4i,BMW X5 4.4i,X5,X5 4.4i,"\"Ab MFK\"",beige,G,60100,Automat sequentiell,5,Allrad,Zuzwil,4398,3,2002,Benzin,335 g/km,286,5,,SUV / Geländewagen,silver met.,null,Bmw,13.9,l/100km
1094.0,MP4-12C Coupé 3.8 V8,McLAREN MP4-12C Coupé 3.8 V8,12C,MP4-12C Coupé 3.8 V8,"\"Ab MFK\"",schwarz,G,23000,Automatisiertes Schaltgetriebe,2,Hinterradantrieb,Zuzwil,3798,3,2012,Benzin,279 g/km,626,2,,Coupé,white,automatic,Mclaren,12.3,l/100km
331.0,911 Carrera Targa,PORSCHE 911 Carrera Targa,911,911 Carrera Targa,"\"Ab MFK\"",schwarz,G,128000,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,3596,1,2002,Benzin,269 g/km,320,2,,Cabriolet,gray met.,manual,Porsche,11.1,l/100km
333.0,SL 600,MERCEDES-BENZ SL 600,SL 600,SL 600,"\"Ab MFK\"",grau,null,75900,Automat,2,Hinterradantrieb,Zuzwil,5984,2,1993,Benzin,null,394,2,,Cabriolet,gray met.,automatic,Mercedes-benz,null,
417.0,CL 600,MERCEDES-BENZ CL 600,CL 600,CL 600,"\"Ab MFK\"",anthrazit,G,29000,Automat,4,Hinterradantrieb,Zuzwil,5786,5,2000,Benzin,321 g/km,367,2,,Coupé,green met.,automatic,Mercedes-benz,13.4,l/100km
727.0,550i Touring,BMW 550i Touring,550,550i Touring,"\"Ab MFK\"",grau,G,72000,Automat sequentiell,5,Hinterradantrieb,Zuzwil,4799,4,2007,Benzin,254 g/km,367,5,,Kombi,black met.,null,Bmw,10.7,l/100km
765.0,911 Turbo Cabrio,PORSCHE 911 Turbo Cabrio,911,911 Turbo Cabrio,"\"Ab MFK\"",schwarz,G,46500,Schaltgetriebe manuell,2,Allrad,Zuzwil,3600,9,2007,Benzin,309 g/km,480,2,,Cabriolet,black met.,manual,Porsche,12.9,l/100km
945.0,S60 2.4T,VOLVO S60 2.4T,S60,S60 2.4T,"\"Ab MFK\"",schwarz,G,145000,Schaltgetriebe manuell,5,Vorderradantrieb,Zuzwil,2435,4,2001,Benzin,220 g/km,200,4,,Limousine,silver met.,manual,Volvo,9.2,l/100km
1025.0,Corvette Z06,CHEVROLET Corvette Z06,CORVETTE,Corvette Z06,"\"Ab MFK\"",schwarz,G,24000,Schaltgetriebe manuell,2,Hinterradantrieb,Zuzwil,7011,3,2010,Benzin,350 g/km,512,2,,Coupé,silver met.,manual,Chevrolet,14.7,l/100km
216.0,Cabrio,ROLLS-ROYCE CORNICHE Cabrio,CORNICHE,CORNICHE Cabrio,"\"Ab MFK\"",schwarz,null,19720,Automatik-Getriebe,4,Hinterradantrieb,Zuzwil,6747,6,1987,Benzin,null,0,2,,Cabriolet,yellow,null,Rolls-royce,null,
47.0,330Ci,BMW 330Ci,330,330Ci,"\"Ab MFK\"",anthrazit,null,81900,Automatik-Getriebe,5,Hinterradantrieb,Zuzwil,2979,3,2002,Benzin,218 g/km,231,2,,Coupé,blue,null,Bmw,9.1,l/100km
660.0,A8 4.2 quattro,AUDI A8 4.2 quattro,A8,A8 4.2 quattro,"\"Ab MFK\"",null,G,44000,Automat sequentiell,5,Allrad,Zuzwil,4172,12,2002,Benzin,288 g/km,335,4,,Limousine,black met.,null,Audi,12.0,l/100km
693.0,Continental GT 6.0,BENTLEY Continental GT 6.0,CONTINENTAL,Continental GT 6.0,"\"Ab MFK\"",beige,G,84000,Automat,4,Allrad,Zuzwil,5998,1,2005,Benzin,410 g/km,560,2,,Coupé,black met.,automatic,Bentley,17.1,l/100km
200.0,911 Turbo S Cabrio,PORSCHE 911 Turbo S Cabrio,911,911 Turbo S Cabrio,"\"Ab MFK\"",schwarz,G,450,Automatisiertes Schaltgetriebe,4,Allrad,Zuzwil,3800,5,2014,Benzin,231 g/km,560,2,,Cabriolet,bordeaux met.,automatic,Porsche,9.9,l/100km
551.0,V6,RENAULT ALPINE V6,ALPINE,ALPINE V6,"\"Ab MFK\"",beige,null,128500,Schaltgetriebe,4,null,Zuzwil,2663,8,1983,Benzin,null,150,2,,Coupé,black,manual,Renault,null,
1078.0,V8 Vantage 4.7,ASTON MARTIN V8 Vantage 4.7,V8 Vantage,V8 Vantage 4.7,"\"Ab MFK\"",schwarz,G,9000,Automatisiertes Schaltgetriebe,2,Hinterradantrieb,Zuzwil,4735,7,2010,Benzin,312 g/km,426,2,,Cabriolet,white,automatic,Aston martin,13.2,l/100km
83.0,CL 500,MERCEDES-BENZ CL 500,CL 500,CL 500,"\"Ab MFK\"",schwarz,G,15100,Automat sequentiell,4,Hinterradantrieb,Zuzwil,5461,9,2006,Benzin,288 g/km,388,2,,Coupé,blue,null,Mercedes-benz,12.3,l/100km
950.0,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,RS6,RS6 Avant 5.0 V10 quattro,"\"Ab MFK\"",schwarz,G,26300,Automat,5,Allrad,Zuzwil,4991,3,2010,Benzin,333 g/km,580,5,,Kombi,silver met.,automatic,Audi,14.0,l/100km
152.0,530d Touring,BMW 530d Touring,530,530d Touring,"\"Ab MFK\"",schwarz,null,108500,Automatik-Getriebe,5,Hinterradantrieb,Zuzwil,2993,11,2004,Diesel,192 g/km,218,5,,Kombi,blue met.,null,Bmw,7.2,l/100km
524.0,S6 Avant quattro 4.2,AUDI S6 Avant quattro 4.2,S6,S6 Avant quattro 4.2,"\"Ab MFK\"",beige,null,91900,Automat,5,Allrad,Zuzwil,4170,6,1997,Benzin,353 g/km,290,5,,Kombi,black,automatic,Audi,14.9,l/100km
541.0,1600 S,RENAULT Alpine A110 1600 S,Alpine A110,Alpine A110 1600 S,"\"Ab MFK\"",schwarz,null,68000,Schaltgetriebe,2,Hinterradantrieb,Zuzwil,1605,2,1972,Benzin,null,124,2,,Coupé,black,manual,Renault,null,
